EmployeeID,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
143,31,No,Non-Travel,120,Research & Development,4,3,Technical Degree,1,2,Male,35,3,4,Laboratory Technician,2,Single,10628,14738,4,Y,No,19,3,1,80,2,23,4,4,21,10,14,15
144,59,No,Non-Travel,117,Sales,21,1,Medical,1,2,Female,43,2,5,Sales Representative,1,Divorced,3707,26387,6,Y,No,21,3,1,80,1,32,0,2,12,10,14,10
145,22,No,Travel_Frequently,1392,Sales,13,4,Marketing,1,1,Female,45,1,5,Sales Executive,1,Single,19296,26865,9,Y,No,11,3,1,80,2,16,4,2,3,3,3,9
146,56,No,Travel_Rarely,902,Human Resources,26,5,Marketing,1,2,Female,77,1,5,Manager,4,Divorced,13507,6726,1,Y,No,11,3,4,80,0,28,2,1,5,5,6,11
147,59,Yes,Non-Travel,213,Sales,28,5,Technical Degree,1,1,Female,38,3,1,Sales Representative,2,Single,7038,25870,9,Y,Yes,18,4,3,80,1,32,5,3,32,4,7,3
148,22,No,Non-Travel,848,Research & Development,26,3,Technical Degree,1,2,Male,70,2,2,Healthcare Representative,3,Divorced,15775,26336,6,Y,No,15,4,2,80,2,31,3,3,12,10,14,14
149,49,Yes,Non-Travel,1385,Research & Development,3,1,Life Sciences,1,1,Female,57,1,5,Manager,3,Married,3695,19902,8,Y,No,18,3,2,80,2,35,3,2,35,3,7,9
150,50,No,Non-Travel,441,Sales,25,5,Medical,1,4,Male,52,2,4,Sales Representative,1,Married,12932,3418,3,Y,No,23,3,1,80,2,32,2,2,32,2,7,1
151,51,No,Non-Travel,1169,Human Resources,21,3,Other,1,3,Male,78,4,3,Human Resources,1,Divorced,15906,23502,1,Y,No,19,3,2,80,3,30,2,1,23,12,11,15
152,18,Yes,Travel_Rarely,484,Research & Development,6,3,Human Resources,1,1,Male,83,3,1,Healthcare Representative,2,Married,6435,24219,7,Y,No,18,3,2,80,3,32,0,1,32,4,7,1
153,55,Yes,Travel_Rarely,1160,Sales,13,5,Human Resources,1,1,Female,40,2,4,Manager,1,Divorced,17807,17541,7,Y,Yes,13,3,4,80,1,40,6,2,10,4,5,16
154,39,Yes,Non-Travel,1134,Research & Development,22,4,Medical,1,1,Male,90,1,5,Laboratory Technician,4,Divorced,8539,26748,1,Y,Yes,12,3,2,80,0,29,6,4,29,18,13,16
155,20,No,Non-Travel,1281,Research & Development,4,4,Medical,1,3,Female,59,1,3,Manager,4,Divorced,16807,19910,6,Y,No,15,3,1,80,0,33,4,3,33,13,0,12
156,38,No,Non-Travel,850,Human Resources,20,3,Other,1,4,Male,82,4,2,Human Resources,4,Married,6080,20414,8,Y,Yes,18,3,3,80,2,26,6,3,26,11,12,4
157,32,No,Non-Travel,208,Human Resources,6,4,Other,1,1,Male,48,4,5,Human Resources,4,Married,8036,4982,1,Y,No,15,3,1,80,0,28,5,3,28,5,12,12
158,56,No,Non-Travel,687,Human Resources,7,1,Human Resources,1,2,Male,34,3,2,Manager,4,Divorced,17208,2103,2,Y,Yes,12,4,4,80,2,40,5,1,3,3,12,12
159,51,No,Travel_Rarely,1343,Human Resources,7,4,Technical Degree,1,1,Female,52,4,5,Human Resources,3,Single,19018,20399,1,Y,No,19,3,1,80,2,5,4,3,0,0,8,14
160,48,Yes,Non-Travel,553,Research & Development,22,2,Marketing,1,4,Female,96,1,3,Healthcare Representative,1,Single,16105,11507,1,Y,Yes,17,3,3,80,0,29,4,4,15,10,5,15
161,31,Yes,Travel_Frequently,525,Research & Development,8,2,Medical,1,3,Male,43,1,1,Manager,4,Divorced,7240,23833,7,Y,Yes,20,3,1,80,3,36,2,2,36,8,10,15
162,49,No,Travel_Frequently,1209,Human Resources,2,5,Marketing,1,4,Male,88,1,5,Manager,2,Married,14046,12437,0,Y,Yes,11,3,4,80,0,17,2,2,11,11,11,8
163,34,Yes,Non-Travel,864,Sales,12,4,Marketing,1,4,Male,46,2,1,Manager,3,Divorced,12251,10939,3,Y,No,19,3,4,80,1,30,1,2,15,8,4,15
164,44,No,Non-Travel,199,Sales,13,1,Other,1,2,Male,57,3,4,Sales Executive,3,Divorced,17950,5249,7,Y,No,22,3,3,80,2,40,4,4,31,4,8,11
165,25,No,Travel_Frequently,1017,Sales,29,1,Technical Degree,1,3,Female,48,2,3,Sales Representative,2,Married,19879,22779,9,Y,No,20,3,1,80,0,36,1,3,22,6,10,7
166,59,No,Non-Travel,1304,Research & Development,17,4,Technical Degree,1,2,Male,32,2,2,Manager,3,Divorced,13967,10339,1,Y,No,14,3,1,80,0,38,0,4,18,8,15,17
167,43,No,Travel_Frequently,571,Sales,8,3,Technical Degree,1,2,Male,97,2,1,Sales Executive,2,Single,9609,23837,5,Y,No,24,4,4,80,3,33,6,1,33,2,8,17
168,52,No,Travel_Rarely,285,Research & Development,15,3,Marketing,1,4,Female,49,3,1,Laboratory Technician,4,Single,15969,19242,2,Y,No,16,3,1,80,3,38,6,3,11,11,15,9
169,36,No,Travel_Frequently,613,Sales,6,4,Technical Degree,1,2,Female,40,4,2,Sales Representative,3,Divorced,18972,22187,4,Y,No,15,3,3,80,3,38,1,2,38,7,2,5
170,25,Yes,Travel_Rarely,1197,Sales,1,2,Life Sciences,1,3,Female,46,4,1,Sales Representative,3,Single,15845,5049,2,Y,Yes,11,3,3,80,3,40,2,4,40,14,15,11
171,20,No,Travel_Rarely,614,Research & Development,27,4,Life Sciences,1,1,Male,79,4,2,Manufacturing Director,3,Divorced,2845,3192,3,Y,Yes,18,3,1,80,1,21,3,4,21,2,12,9
172,58,Yes,Travel_Rarely,1467,Research & Development,7,1,Medical,1,4,Female,31,2,3,Laboratory Technician,3,Divorced,5011,6014,6,Y,No,23,3,1,80,3,33,5,4,2,2,4,11
173,28,Yes,Non-Travel,321,Sales,5,4,Medical,1,3,Female,86,2,1,Sales Executive,1,Divorced,12098,14472,5,Y,No,22,3,1,80,3,39,5,1,31,2,14,17
174,49,No,Non-Travel,1237,Research & Development,6,1,Human Resources,1,2,Female,67,3,5,Healthcare Representative,3,Married,18822,16973,0,Y,No,23,3,4,80,1,12,0,3,12,12,11,7
175,22,No,Non-Travel,761,Research & Development,4,1,Human Resources,1,1,Male,46,2,1,Manufacturing Director,4,Single,18181,5601,7,Y,No,14,3,4,80,3,34,4,2,34,12,8,1
176,56,Yes,Non-Travel,953,Research & Development,27,3,Other,1,1,Female,97,1,1,Laboratory Technician,1,Married,17111,4647,3,Y,No,19,3,2,80,3,13,1,4,4,0,6,16
177,54,No,Non-Travel,1041,Human Resources,23,4,Life Sciences,1,2,Male,100,4,5,Human Resources,4,Married,19298,23640,2,Y,No,19,4,4,80,2,40,2,1,40,5,10,11
178,45,No,Travel_Frequently,839,Research & Development,15,4,Technical Degree,1,1,Male,66,1,5,Manufacturing Director,2,Single,18888,11984,0,Y,No,15,4,2,80,2,36,0,4,20,7,8,17
179,24,No,Travel_Rarely,626,Human Resources,26,3,Life Sciences,1,4,Male,39,3,4,Human Resources,2,Single,6124,18093,9,Y,No,24,4,3,80,0,22,5,3,2,2,12,2
180,40,No,Travel_Frequently,1207,Sales,19,2,Marketing,1,2,Male,36,4,4,Sales Representative,1,Divorced,8438,20943,8,Y,Yes,12,3,3,80,3,27,1,4,27,13,4,10
181,54,No,Travel_Rarely,378,Sales,16,5,Medical,1,4,Female,55,2,2,Sales Representative,1,Single,9612,10818,6,Y,No,16,3,1,80,0,25,5,4,3,3,13,13
182,30,No,Travel_Frequently,1378,Research & Development,5,4,Life Sciences,1,2,Male,77,2,1,Manager,3,Single,1802,26328,0,Y,No,14,4,2,80,2,38,0,2,20,11,10,3
183,48,No,Non-Travel,1091,Research & Development,20,2,Other,1,1,Female,97,1,3,Research Director,2,Single,18638,4063,4,Y,No,14,3,3,80,0,13,3,2,1,1,0,2
184,35,No,Non-Travel,305,Research & Development,29,3,Technical Degree,1,1,Male,55,4,5,Manufacturing Director,4,Divorced,10593,2798,0,Y,No,14,4,3,80,2,23,3,2,23,3,12,5
185,40,No,Travel_Rarely,1238,Sales,9,2,Medical,1,3,Female,47,1,4,Sales Representative,3,Divorced,17434,24310,9,Y,No,24,3,2,80,3,22,1,1,22,9,4,13
186,39,No,Non-Travel,1174,Research & Development,5,4,Medical,1,2,Female,38,1,2,Healthcare Representative,2,Married,7784,6862,0,Y,No,23,3,4,80,3,28,2,2,28,17,14,8
187,24,Yes,Travel_Rarely,1078,Sales,5,5,Human Resources,1,4,Female,53,4,4,Sales Executive,2,Married,9753,6600,2,Y,Yes,14,3,4,80,0,8,2,2,8,5,13,7
188,31,No,Travel_Rarely,1347,Human Resources,24,4,Other,1,3,Female,98,1,5,Human Resources,3,Single,17063,16892,7,Y,No,24,4,2,80,3,28,5,4,4,4,1,17
189,58,No,Travel_Rarely,967,Research & Development,10,5,Life Sciences,1,2,Female,87,1,5,Healthcare Representative,4,Single,15412,7984,9,Y,No,25,3,2,80,3,18,3,3,3,3,10,14
190,47,No,Travel_Rarely,355,Sales,3,1,Other,1,4,Female,40,4,5,Sales Executive,3,Divorced,3964,7333,6,Y,No,19,3,2,80,2,37,4,3,37,6,4,5
191,21,Yes,Travel_Rarely,109,Sales,20,3,Life Sciences,1,4,Female,93,1,5,Sales Executive,3,Married,15631,9888,3,Y,Yes,20,3,4,80,3,26,3,2,26,9,2,0
192,35,Yes,Travel_Rarely,168,Sales,22,5,Human Resources,1,3,Female,41,1,1,Manager,2,Married,2611,7934,2,Y,Yes,21,3,2,80,3,39,5,2,39,17,11,1
193,38,Yes,Travel_Frequently,776,Sales,17,4,Human Resources,1,2,Male,37,1,5,Sales Representative,1,Divorced,15011,22704,8,Y,No,12,3,3,80,3,23,4,3,23,12,10,8
194,26,No,Travel_Rarely,696,Human Resources,7,1,Life Sciences,1,1,Female,45,2,5,Manager,4,Married,18038,15661,0,Y,No,16,3,2,80,0,39,5,4,39,18,6,9
195,37,No,Non-Travel,1267,Research & Development,20,1,Medical,1,2,Female,73,4,4,Research Scientist,1,Single,11623,23250,2,Y,No,18,3,4,80,2,35,3,1,19,16,13,1
196,54,No,Travel_Frequently,237,Human Resources,5,3,Life Sciences,1,3,Female,98,2,5,Manager,2,Divorced,1622,14859,2,Y,No,20,3,3,80,2,34,5,3,20,17,1,8
197,49,No,Travel_Rarely,515,Research & Development,3,4,Human Resources,1,1,Female,94,2,2,Research Scientist,2,Married,10925,17936,8,Y,Yes,15,3,2,80,0,28,6,3,15,11,4,6
198,47,No,Travel_Rarely,784,Human Resources,15,1,Life Sciences,1,3,Male,69,2,3,Human Resources,3,Single,1143,8403,4,Y,No,15,3,4,80,0,24,2,1,24,16,4,5
199,18,No,Non-Travel,682,Research & Development,19,2,Medical,1,1,Female,73,4,1,Research Scientist,2,Single,4363,3044,7,Y,No,25,3,1,80,3,39,0,3,39,17,2,13
200,56,No,Non-Travel,1194,Research & Development,3,4,Human Resources,1,2,Male,89,1,4,Laboratory Technician,3,Married,12662,24522,7,Y,No,18,3,2,80,1,39,6,3,37,14,8,11
201,60,No,Travel_Frequently,451,Research & Development,10,3,Human Resources,1,2,Male,81,1,3,Laboratory Technician,1,Divorced,16983,23375,1,Y,No,23,3,4,80,3,29,4,1,21,10,13,7
202,53,No,Travel_Frequently,1263,Human Resources,26,3,Human Resources,1,2,Male,39,4,1,Human Resources,3,Divorced,3173,21626,7,Y,No,16,3,4,80,1,24,2,2,10,10,12,2
203,56,No,Non-Travel,102,Human Resources,25,2,Other,1,2,Female,98,3,4,Human Resources,1,Divorced,3023,21031,7,Y,No,14,3,3,80,2,31,4,2,24,10,9,13
204,23,Yes,Non-Travel,210,Human Resources,1,5,Marketing,1,1,Female,33,2,4,Manager,4,Divorced,17734,21432,6,Y,No,21,3,4,80,3,39,3,2,37,0,13,17
205,29,Yes,Non-Travel,359,Sales,5,1,Life Sciences,1,1,Male,92,4,2,Manager,4,Single,19209,6590,6,Y,No,24,3,4,80,1,30,3,3,30,4,13,17
206,40,Yes,Non-Travel,1282,Research & Development,12,1,Life Sciences,1,4,Female,44,4,1,Research Director,4,Single,1252,26020,8,Y,No,24,4,3,80,3,27,4,2,14,5,2,16
207,33,No,Travel_Rarely,1062,Human Resources,15,5,Technical Degree,1,3,Female,75,3,3,Human Resources,3,Single,18677,3251,9,Y,No,22,3,3,80,0,40,5,1,30,2,15,5
208,60,No,Travel_Frequently,618,Human Resources,5,5,Marketing,1,3,Female,31,1,5,Human Resources,1,Single,16893,21485,2,Y,No,21,3,2,80,2,18,6,2,18,0,7,15
209,20,No,Travel_Frequently,1407,Sales,6,2,Human Resources,1,3,Male,63,1,1,Manager,4,Single,6060,17298,6,Y,No,18,3,2,80,3,21,5,4,21,2,12,15
210,51,No,Travel_Rarely,301,Research & Development,18,3,Technical Degree,1,3,Female,64,3,1,Laboratory Technician,4,Married,15715,23535,9,Y,No,17,3,2,80,1,27,4,3,27,0,10,5
211,18,Yes,Non-Travel,682,Research & Development,9,2,Life Sciences,1,1,Male,37,2,5,Healthcare Representative,1,Divorced,14484,6084,1,Y,No,12,4,2,80,3,0,5,1,0,0,5,3
212,34,No,Travel_Frequently,629,Human Resources,6,1,Marketing,1,1,Female,79,3,1,Human Resources,3,Married,15867,10766,2,Y,No,18,3,2,80,3,18,1,4,18,14,15,3
213,45,No,Travel_Frequently,1015,Sales,1,4,Medical,1,1,Male,79,3,2,Manager,1,Divorced,9495,12901,6,Y,Yes,20,3,4,80,3,28,3,1,13,3,12,2
214,18,No,Non-Travel,1427,Human Resources,3,3,Human Resources,1,3,Male,88,3,2,Human Resources,3,Single,19596,20263,0,Y,No,17,3,3,80,3,24,0,3,24,15,11,15
215,46,Yes,Non-Travel,1419,Sales,10,4,Human Resources,1,4,Male,34,3,1,Manager,1,Married,7336,25720,0,Y,No,17,3,4,80,1,12,5,2,12,4,7,2
216,27,No,Travel_Frequently,301,Sales,15,5,Medical,1,1,Male,44,4,5,Manager,2,Divorced,2509,9321,1,Y,Yes,23,3,3,80,3,31,2,2,31,0,3,17
217,31,No,Travel_Rarely,859,Sales,18,2,Technical Degree,1,2,Male,47,1,5,Sales Representative,1,Married,12002,7263,0,Y,Yes,25,3,1,80,0,11,1,1,2,2,2,9
218,48,Yes,Non-Travel,179,Research & Development,20,2,Other,1,4,Male,68,3,4,Manufacturing Director,4,Single,9887,20369,3,Y,Yes,14,3,1,80,2,9,6,4,8,6,7,14
219,35,No,Travel_Rarely,212,Human Resources,21,3,Marketing,1,2,Female,62,3,5,Human Resources,4,Married,5898,3513,1,Y,Yes,22,3,2,80,1,7,6,4,3,3,0,15
220,22,No,Travel_Rarely,327,Human Resources,11,2,Life Sciences,1,2,Female,55,4,2,Human Resources,4,Single,11690,17527,9,Y,No,18,3,4,80,1,37,1,2,15,14,14,5
221,26,Yes,Non-Travel,224,Research & Development,9,2,Life Sciences,1,4,Female,83,2,3,Manager,3,Single,12759,11765,9,Y,No,13,3,2,80,1,40,0,2,29,6,13,16
222,55,Yes,Travel_Rarely,1313,Research & Development,5,5,Life Sciences,1,4,Male,35,4,5,Laboratory Technician,4,Single,1484,16043,8,Y,Yes,17,3,1,80,3,30,3,2,30,14,7,2
223,44,No,Travel_Rarely,1042,Human Resources,28,5,Other,1,1,Female,89,2,4,Human Resources,2,Single,10701,14231,7,Y,Yes,22,3,1,80,3,22,5,1,13,4,10,16
224,45,Yes,Non-Travel,847,Sales,29,1,Life Sciences,1,4,Female,89,1,3,Sales Representative,1,Married,7796,7837,8,Y,No,22,3,2,80,1,36,2,3,17,17,7,17
225,48,No,Travel_Rarely,231,Sales,12,3,Technical Degree,1,4,Male,90,3,4,Manager,3,Divorced,11509,14157,1,Y,No,14,4,4,80,0,37,0,3,37,6,12,5
226,24,No,Non-Travel,148,Research & Development,10,4,Other,1,2,Female,74,4,4,Research Scientist,4,Divorced,5857,23219,0,Y,No,15,3,1,80,1,10,6,2,10,8,10,13
227,59,No,Travel_Frequently,453,Human Resources,26,3,Medical,1,4,Female,66,1,2,Manager,4,Married,18381,11412,7,Y,No,13,3,2,80,2,37,1,4,20,15,5,4
228,25,Yes,Non-Travel,173,Sales,22,3,Marketing,1,2,Female,87,2,5,Sales Executive,4,Married,5153,6074,0,Y,No,17,4,2,80,3,36,2,3,2,2,4,0
229,59,Yes,Travel_Frequently,184,Human Resources,5,5,Life Sciences,1,3,Male,81,2,4,Manager,2,Married,19808,5124,5,Y,No,11,3,2,80,1,18,6,4,18,15,8,6
230,52,No,Travel_Rarely,1467,Sales,12,4,Medical,1,4,Female,79,3,1,Sales Executive,2,Married,13933,13396,5,Y,No,15,4,1,80,1,32,5,4,28,2,14,13
231,28,No,Non-Travel,788,Research & Development,3,5,Technical Degree,1,1,Male,82,3,4,Manager,2,Single,3829,20306,7,Y,No,22,3,2,80,1,27,1,2,27,13,12,9
232,20,Yes,Travel_Frequently,716,Human Resources,21,4,Life Sciences,1,3,Female,52,4,2,Manager,4,Single,17199,6005,4,Y,Yes,18,4,1,80,2,19,4,2,19,18,15,13
233,48,Yes,Travel_Frequently,1046,Research & Development,29,2,Marketing,1,2,Male,64,3,4,Manufacturing Director,1,Divorced,19859,13758,0,Y,Yes,15,3,1,80,1,32,6,3,7,7,5,3
234,52,No,Travel_Rarely,128,Human Resources,5,5,Marketing,1,3,Female,82,3,2,Human Resources,3,Single,9904,9233,2,Y,No,19,3,2,80,0,20,3,1,20,10,14,2
235,19,No,Travel_Frequently,454,Sales,23,3,Life Sciences,1,1,Male,46,2,2,Sales Executive,2,Married,12889,6201,3,Y,No,13,4,4,80,0,30,0,4,30,11,0,15
236,30,Yes,Travel_Frequently,1469,Research & Development,1,1,Life Sciences,1,2,Male,53,3,1,Research Scientist,4,Single,2951,6863,4,Y,No,20,3,2,80,1,32,4,1,6,1,2,3
237,51,No,Non-Travel,1074,Human Resources,12,5,Medical,1,4,Male,53,3,4,Human Resources,1,Married,6637,9115,8,Y,No,14,3,3,80,0,18,3,1,13,6,3,16
238,41,Yes,Non-Travel,740,Sales,22,4,Medical,1,4,Female,84,2,1,Sales Representative,3,Married,3704,24347,5,Y,Yes,13,3,4,80,0,18,3,4,18,17,14,16
239,25,Yes,Travel_Rarely,1320,Human Resources,28,4,Life Sciences,1,2,Female,93,3,5,Human Resources,2,Divorced,4342,11038,6,Y,No,16,3,4,80,3,25,4,1,9,9,8,4
240,25,Yes,Travel_Rarely,1122,Research & Development,22,1,Medical,1,4,Female,49,3,5,Research Scientist,2,Divorced,8572,5250,1,Y,Yes,21,3,4,80,3,31,1,1,16,15,9,15
241,34,No,Travel_Rarely,887,Research & Development,15,3,Technical Degree,1,4,Female,34,1,2,Healthcare Representative,1,Divorced,18920,23701,4,Y,No,25,3,4,80,3,34,1,1,34,10,9,12
242,54,No,Travel_Rarely,903,Research & Development,9,4,Human Resources,1,4,Female,66,3,1,Research Scientist,4,Single,19759,21442,0,Y,No,13,3,3,80,0,34,6,4,31,17,10,12
243,40,Yes,Travel_Rarely,236,Sales,28,3,Life Sciences,1,3,Male,32,3,1,Sales Representative,2,Married,2858,23647,6,Y,Yes,20,3,4,80,2,22,0,2,22,13,15,0
244,54,No,Travel_Frequently,1131,Research & Development,26,3,Medical,1,3,Female,85,2,4,Research Director,4,Divorced,4211,4562,8,Y,No,14,3,1,80,2,36,4,1,24,10,12,7
245,55,No,Travel_Rarely,1436,Human Resources,27,3,Human Resources,1,3,Female,99,3,2,Human Resources,1,Married,9966,15276,4,Y,No,20,3,2,80,0,21,5,4,6,6,5,15
246,47,Yes,Travel_Rarely,716,Sales,28,4,Technical Degree,1,3,Male,56,4,3,Manager,1,Married,15221,23263,2,Y,No,15,3,2,80,3,39,1,2,17,17,3,4
247,33,Yes,Travel_Rarely,660,Sales,5,1,Marketing,1,3,Male,35,4,1,Sales Executive,4,Single,19353,4844,5,Y,No,20,3,1,80,3,31,2,4,19,14,2,12
248,33,No,Travel_Rarely,743,Human Resources,11,5,Other,1,4,Male,84,2,2,Human Resources,3,Single,4962,7833,3,Y,No,15,3,3,80,0,32,3,4,7,7,11,3
249,45,No,Travel_Rarely,1423,Research & Development,29,5,Life Sciences,1,1,Male,62,4,3,Healthcare Representative,3,Divorced,5757,25051,5,Y,No,25,3,1,80,1,30,6,4,30,7,14,12
250,34,No,Non-Travel,934,Sales,26,1,Marketing,1,1,Female,90,4,3,Sales Representative,2,Divorced,10754,15934,1,Y,No,24,3,3,80,0,19,2,2,19,2,13,17
251,47,No,Travel_Frequently,1281,Human Resources,3,1,Medical,1,2,Male,82,3,4,Manager,2,Married,15538,26184,2,Y,No,15,3,3,80,2,11,1,1,1,1,2,13
252,43,No,Travel_Rarely,638,Research & Development,23,2,Life Sciences,1,4,Female,63,2,1,Laboratory Technician,1,Married,1688,7668,9,Y,No,12,3,4,80,3,24,6,2,24,18,15,3
253,31,Yes,Travel_Rarely,681,Sales,24,2,Technical Degree,1,2,Female,48,1,3,Manager,4,Married,17201,9810,9,Y,No,18,4,3,80,3,18,0,2,12,8,0,15
254,43,Yes,Travel_Rarely,1066,Sales,12,5,Other,1,1,Male,62,4,3,Sales Representative,1,Married,9405,24089,5,Y,No,13,4,1,80,1,27,2,1,13,12,5,16
255,47,Yes,Travel_Rarely,1124,Research & Development,28,3,Other,1,3,Female,66,3,5,Manager,4,Married,18389,19034,5,Y,Yes,17,4,3,80,3,20,6,2,8,2,4,17
256,21,Yes,Travel_Frequently,995,Human Resources,4,4,Life Sciences,1,4,Female,92,4,4,Manager,2,Single,8541,25679,2,Y,No,12,3,2,80,2,12,1,1,12,4,5,16
257,60,Yes,Travel_Frequently,1488,Research & Development,4,3,Life Sciences,1,3,Male,80,3,5,Healthcare Representative,2,Single,1144,12695,2,Y,No,11,3,4,80,3,37,5,4,37,6,8,0
258,59,No,Travel_Frequently,763,Research & Development,26,1,Other,1,1,Female,41,4,3,Research Scientist,2,Single,19659,9960,6,Y,No,12,3,2,80,1,39,3,2,39,14,12,9
259,25,No,Non-Travel,511,Human Resources,16,4,Technical Degree,1,4,Female,84,1,4,Human Resources,2,Married,11170,22209,2,Y,No,17,3,1,80,0,27,4,3,19,15,10,14
260,59,Yes,Travel_Frequently,717,Human Resources,5,2,Other,1,3,Male,96,4,3,Human Resources,1,Divorced,18201,3657,8,Y,No,12,4,1,80,3,33,3,3,9,9,3,14
261,40,No,Travel_Rarely,906,Human Resources,2,1,Technical Degree,1,3,Female,88,4,5,Manager,1,Married,17505,13278,2,Y,No,14,3,3,80,0,16,3,1,16,16,0,0
262,18,No,Travel_Frequently,1481,Research & Development,23,4,Marketing,1,1,Male,47,1,2,Research Scientist,4,Single,14283,2614,3,Y,No,24,3,4,80,1,29,5,3,10,10,7,13
263,23,No,Non-Travel,1013,Human Resources,16,4,Life Sciences,1,4,Male,55,3,5,Human Resources,4,Married,16540,3762,5,Y,Yes,11,3,4,80,3,19,6,1,19,14,15,17
264,49,No,Travel_Frequently,1235,Research & Development,3,3,Other,1,4,Female,44,4,5,Research Scientist,2,Divorced,16996,13456,7,Y,No,22,3,2,80,2,32,5,1,25,15,6,15
265,32,No,Travel_Frequently,955,Research & Development,27,3,Technical Degree,1,2,Male,66,1,4,Research Director,4,Single,12122,7772,3,Y,No,13,3,1,80,3,37,3,2,32,7,9,7
266,21,No,Travel_Rarely,232,Sales,11,4,Life Sciences,1,2,Male,58,4,3,Manager,2,Married,12708,13734,0,Y,No,23,4,3,80,1,16,6,2,1,1,3,1
267,25,No,Travel_Frequently,423,Research & Development,24,3,Other,1,4,Female,42,2,3,Research Director,1,Married,2384,6608,1,Y,No,24,3,4,80,0,35,1,2,6,3,15,10
268,28,No,Travel_Frequently,569,Research & Development,5,4,Technical Degree,1,4,Female,96,3,1,Healthcare Representative,3,Married,14608,6864,0,Y,Yes,22,3,1,80,0,23,2,2,5,5,10,12
269,21,No,Non-Travel,1235,Sales,28,3,Other,1,3,Female,31,3,5,Sales Representative,1,Divorced,19836,6906,6,Y,No,18,3,4,80,2,25,6,3,25,1,12,6
270,20,No,Non-Travel,799,Research & Development,25,2,Life Sciences,1,1,Female,60,3,4,Research Scientist,3,Divorced,5137,5712,0,Y,Yes,24,3,3,80,0,34,0,2,34,10,3,14
271,18,No,Non-Travel,1275,Research & Development,22,2,Other,1,4,Male,43,3,5,Healthcare Representative,2,Divorced,19542,8403,5,Y,No,18,3,4,80,3,29,0,3,29,10,2,1
272,48,No,Non-Travel,969,Research & Development,15,4,Other,1,4,Male,48,2,4,Laboratory Technician,4,Divorced,13110,17092,2,Y,No,22,3,1,80,1,13,3,4,13,13,15,1
273,53,Yes,Non-Travel,415,Human Resources,4,3,Marketing,1,3,Female,67,4,1,Human Resources,1,Single,14398,6751,9,Y,No,17,3,3,80,2,38,1,1,23,3,5,15
274,53,No,Travel_Frequently,1075,Sales,27,5,Medical,1,2,Female,87,4,2,Sales Executive,4,Divorced,14692,12750,1,Y,No,23,3,4,80,3,22,1,3,22,2,12,10
275,60,Yes,Non-Travel,276,Human Resources,7,5,Human Resources,1,1,Male,90,1,1,Human Resources,1,Divorced,6435,19521,2,Y,No,11,3,2,80,1,28,6,3,28,8,14,2
276,43,Yes,Non-Travel,751,Human Resources,13,3,Life Sciences,1,1,Male,99,2,3,Manager,3,Single,1771,8079,4,Y,Yes,23,3,3,80,3,37,5,4,37,1,5,1
277,29,No,Travel_Frequently,871,Human Resources,27,1,Life Sciences,1,2,Male,60,4,5,Manager,1,Divorced,13786,14711,1,Y,Yes,15,3,4,80,3,19,0,3,1,1,15,0
278,32,No,Travel_Rarely,1404,Research & Development,17,2,Medical,1,3,Male,61,4,5,Manufacturing Director,2,Married,4335,3463,0,Y,No,24,3,3,80,1,35,0,2,1,1,1,15
279,34,No,Travel_Rarely,717,Research & Development,3,4,Other,1,1,Male,65,4,2,Healthcare Representative,3,Divorced,7980,18635,5,Y,Yes,25,3,3,80,2,40,6,1,24,11,14,8
280,38,Yes,Travel_Frequently,110,Sales,29,1,Other,1,2,Female,92,4,5,Manager,1,Single,11771,23363,1,Y,No,19,3,4,80,0,29,2,2,21,6,12,11
281,18,Yes,Travel_Frequently,1495,Research & Development,23,3,Medical,1,1,Female,58,2,4,Laboratory Technician,4,Married,7332,3299,4,Y,Yes,18,4,2,80,0,23,1,1,7,7,12,3
282,50,No,Travel_Rarely,633,Research & Development,19,2,Human Resources,1,3,Male,32,3,5,Healthcare Representative,2,Married,7358,2158,6,Y,No,21,3,1,80,2,35,3,1,31,5,13,8
283,51,No,Non-Travel,1021,Sales,11,1,Technical Degree,1,2,Female,40,1,2,Manager,1,Divorced,17958,15981,1,Y,Yes,25,3,2,80,2,29,2,2,29,15,2,3
284,45,Yes,Travel_Frequently,213,Sales,27,3,Human Resources,1,2,Male,86,1,4,Sales Representative,3,Divorced,11963,6184,1,Y,Yes,11,4,4,80,2,40,6,2,1,1,2,4
285,21,No,Travel_Rarely,1366,Sales,25,4,Medical,1,1,Female,79,4,4,Sales Representative,1,Divorced,4345,22384,1,Y,No,16,3,1,80,3,19,4,1,19,13,10,6
286,18,No,Non-Travel,1012,Sales,6,2,Medical,1,1,Male,46,3,5,Sales Executive,2,Married,7353,18908,5,Y,No,15,3,2,80,1,38,3,3,38,2,9,10
